step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
129,CASH_OUT,349610.55,C461756739,20633.0,0.0,C632437973,0.0,31520.62,0,0
304,CASH_OUT,149093.06,C952815412,841489.0,692395.94,C1442855803,0.0,149093.06,0,0
255,TRANSFER,524075.46,C866860885,0.0,0.0,C1981662815,1405887.94,1929963.4,0,0
186,CASH_IN,175459.17,C1065521926,9388087.24,9563546.41,C841999130,1997348.27,1821889.1,0,0
24,PAYMENT,3130.56,C781648185,52842.0,49711.44,M560040828,0.0,0.0,0,0
374,PAYMENT,16948.58,C2122532958,0.0,0.0,M654335594,0.0,0.0,0,0
36,TRANSFER,293107.68,C291581033,31204.0,0.0,C1805708874,7443802.53,7736910.21,0,0
281,PAYMENT,6315.71,C948170948,318699.61,312383.89,M1435770644,0.0,0.0,0,0
15,PAYMENT,18290.61,C1923679612,0.0,0.0,M1836022419,0.0,0.0,0,0
179,PAYMENT,22555.95,C949667951,314496.0,291940.05,M804820801,0.0,0.0,0,0
325,CASH_OUT,5218.85,C772883681,34975.0,29756.15,C2009774782,261946.37,267165.22,0,0
371,PAYMENT,2910.77,C694578365,1703.06,0.0,M973000109,0.0,0.0,0,0
35,PAYMENT,9206.45,C1255034260,8426.11,0.0,M586569517,0.0,0.0,0,0
20,CASH_IN,178413.7,C1211872264,7725587.93,7904001.62,C72182350,2996584.95,2860266.53,0,0
378,PAYMENT,15565.36,C1465127270,312400.64,296835.28,M1067340784,0.0,0.0,0,0
131,CASH_OUT,220260.13,C926794468,578816.0,358555.87,C347725669,31957.05,252217.18,0,0
399,CASH_IN,118971.19,C1410322838,23734.0,142705.19,C815024461,0.0,0.0,0,0
330,CASH_OUT,181471.54,C409032794,0.0,0.0,C436236475,441294.23,622765.77,0,0
348,CASH_OUT,273265.73,C135348737,72637.0,0.0,C1193843525,998154.11,1271419.83,0,0
166,TRANSFER,839747.62,C1965286005,0.0,0.0,C99725561,4267035.83,5106783.45,0,0
155,CASH_OUT,102107.2,C993847777,0.0,0.0,C1577447011,1068666.93,1170774.13,0,0
323,CASH_OUT,181099.18,C476613185,57251.0,0.0,C1853290282,0.0,181099.18,0,0
237,CASH_IN,163000.51,C528809098,5319.0,168319.51,C1249590799,0.0,0.0,0,0
261,PAYMENT,2722.77,C1805567347,0.0,0.0,M1872202087,0.0,0.0,0,0
257,CASH_IN,244892.65,C353449899,1359700.33,1604592.98,C1758384709,657974.28,413081.63,0,0
395,PAYMENT,30089.33,C1883235599,510027.27,479937.94,M1325553189,0.0,0.0,0,0
187,PAYMENT,5541.59,C157010362,253637.62,248096.02,M1196984191,0.0,0.0,0,0
23,PAYMENT,15921.26,C589345652,93288.0,77366.74,M1252440085,0.0,0.0,0,0
18,PAYMENT,8152.51,C168040565,141863.0,133710.49,M1540661336,0.0,0.0,0,0
352,PAYMENT,20805.79,C143312098,0.0,0.0,M759589488,0.0,0.0,0,0
308,CASH_OUT,382455.72,C64872060,0.0,0.0,C1144163074,477344.39,859800.11,0,0
564,CASH_OUT,179854.31,C1469929770,25300.0,0.0,C1003122752,50670.4,230524.71,0,0
397,CASH_OUT,11147.27,C1711497196,0.0,0.0,C1222206794,135167.82,146315.09,0,0
369,CASH_IN,87219.92,C677249860,8439393.84,8526613.76,C634383765,191078.36,103858.43,0,0
354,TRANSFER,3602864.49,C506864521,0.0,0.0,C1755690993,4414700.51,8017565.0,0,0
42,CASH_OUT,178665.18,C496382878,0.0,0.0,C2143093028,596196.83,774862.02,0,0
183,CASH_OUT,598.05,C835399572,0.0,0.0,C1275933354,186651.76,187249.81,0,0
238,PAYMENT,10527.02,C543389260,218718.0,208190.98,M1290036664,0.0,0.0,0,0
34,CASH_IN,1959.7,C584485485,19467710.88,19469670.57,C1972318492,50321.0,13626.62,0,0
33,TRANSFER,127261.0,C2140598506,0.0,0.0,C1369144336,476099.6,603360.6,0,0
21,PAYMENT,6969.0,C377875298,10628.0,3659.0,M880924716,0.0,0.0,0,0
161,CASH_OUT,40257.42,C558438058,13139.0,0.0,C2029221570,254894.88,295152.29,0,0
283,PAYMENT,13822.29,C1913039635,5166.0,0.0,M670300455,0.0,0.0,0,0
308,CASH_IN,248800.52,C2037049388,2820271.41,3069071.93,C1537974595,5036451.95,4787651.43,0,0
346,CASH_IN,248526.23,C1230191213,1688751.23,1937277.47,C461191436,344946.16,96419.92,0,0
514,CASH_IN,70225.15,C1970087901,56120.0,126345.15,C1533405416,33238.17,0.0,0,0
478,PAYMENT,5663.9,C966859879,0.0,0.0,M1066367520,0.0,0.0,0,0
301,PAYMENT,433.39,C498103634,207451.68,207018.29,M125570651,0.0,0.0,0,0
346,PAYMENT,33973.35,C795153568,27142.64,0.0,M925841980,0.0,0.0,0,0
208,PAYMENT,1899.51,C744398971,0.0,0.0,M1552869585,0.0,0.0,0,0
255,CASH_OUT,81976.99,C259259534,0.0,0.0,C2084787036,124541.57,206518.55,0,0
41,TRANSFER,70349.91,C1060222305,18972.0,0.0,C2140228264,520334.56,590684.46,0,0
14,CASH_IN,57680.04,C523217788,322329.0,380009.04,C180720689,43.0,473340.48,0,0
34,PAYMENT,24292.84,C316375145,38.0,0.0,M1891616646,0.0,0.0,0,0
254,CASH_OUT,114837.23,C1081750779,358357.0,243519.77,C948360403,0.0,114837.23,0,0
375,PAYMENT,5676.69,C1672282018,590199.93,584523.24,M1656828599,0.0,0.0,0,0
348,CASH_IN,86266.57,C418430850,4847709.63,4933976.2,C449051761,395162.14,308895.56,0,0
260,PAYMENT,4079.61,C202895396,606470.0,602390.39,M1657963866,0.0,0.0,0,0
308,TRANSFER,423951.82,C1052074929,0.0,0.0,C831776720,712562.11,1136513.93,0,0
353,CASH_OUT,62986.59,C1288082211,0.0,0.0,C1837471455,1126925.12,1189911.7,0,0
307,CASH_IN,106903.24,C1263894741,49.0,106952.24,C1186776661,0.0,0.0,0,0
1,PAYMENT,1449.03,C1166230227,80983.0,79533.97,M365056339,0.0,0.0,0,0
261,CASH_IN,96411.1,C1973569728,30869.0,127280.1,C1999134241,3494092.73,3397681.62,0,0
273,TRANSFER,328363.14,C1309646295,8975.0,0.0,C8078275,0.0,328363.14,0,0
687,CASH_IN,238247.53,C208128157,109294.01,347541.54,C915014708,775009.61,536762.08,0,0
334,CASH_OUT,214151.8,C1539549376,0.0,0.0,C1793132295,1861595.35,2075747.16,0,0
135,CASH_IN,476473.73,C1544203304,55292.0,531765.73,C1850218683,714310.63,237836.91,0,0
164,CASH_OUT,27732.68,C1695647811,0.0,0.0,C1441151998,567204.51,594937.19,0,0
235,TRANSFER,189956.1,C322160669,10711.0,0.0,C1197396583,0.0,189956.1,0,0
19,CASH_OUT,17258.48,C1148277846,0.0,0.0,C1798083766,4174177.31,5917523.21,0,0
369,PAYMENT,4069.26,C573639638,0.0,0.0,M168487505,0.0,0.0,0,0
279,PAYMENT,18232.86,C1126940128,0.0,0.0,M105448575,0.0,0.0,0,0
177,DEBIT,14564.52,C580119268,202898.0,188333.48,C185436205,22155198.18,22169762.7,0,0
401,CASH_OUT,35767.52,C751232979,0.0,0.0,C1361842171,1138098.95,1173866.47,0,0
644,CASH_OUT,135158.41,C886858018,51665.0,0.0,C1162745064,0.0,135158.41,0,0
187,CASH_OUT,161802.54,C53910810,228340.98,66538.44,C627664322,713991.4,875793.94,0,0
210,PAYMENT,1174.52,C2010538239,31939.0,30764.48,M651515828,0.0,0.0,0,0
250,PAYMENT,46024.33,C1765438191,41447.62,0.0,M702140499,0.0,0.0,0,0
207,CASH_OUT,167027.22,C245031693,0.0,0.0,C646348976,390375.96,557403.19,0,0
20,TRANSFER,255393.4,C1730925836,0.0,0.0,C1534847298,1251966.98,1507360.38,0,0
400,CASH_OUT,5987.5,C235714172,0.0,0.0,C1342835408,1162928.61,1168916.11,0,0
130,PAYMENT,15630.39,C48479656,18557.0,2926.61,M854246767,0.0,0.0,0,0
163,CASH_OUT,3716.38,C742957304,0.0,0.0,C1194066750,9524192.27,9527908.65,0,0
280,PAYMENT,10386.97,C1763227309,30720.0,20333.03,M108075308,0.0,0.0,0,0
33,CASH_IN,84361.82,C1616595899,302698.0,387059.82,C419642608,203248.69,118886.88,0,0
136,CASH_IN,158796.24,C642178834,100.0,158896.24,C1061261232,806683.91,647887.67,0,0
276,CASH_IN,47073.43,C776390058,26937.0,74010.43,C2047063614,0.0,0.0,0,0
10,CASH_IN,231712.96,C1540997991,5320.0,237032.96,C290966672,5148.0,274338.27,0,0
210,CASH_IN,348673.08,C1042432895,5991551.26,6340224.34,C1286690609,1323731.13,975058.04,0,0
326,PAYMENT,27255.16,C98650287,11091.97,0.0,M1696021892,0.0,0.0,0,0
169,PAYMENT,16188.17,C886238079,43074.0,26885.83,M1876960578,0.0,0.0,0,0
352,CASH_OUT,290341.67,C115325554,12448.0,0.0,C2005705650,20441.96,310783.63,0,0
45,CASH_IN,42008.6,C1089743616,5381531.31,5423539.91,C1816825529,48076.24,6067.64,0,0
380,CASH_OUT,522496.89,C183278590,0.0,0.0,C41798828,2822201.0,3344697.89,0,0
164,CASH_OUT,306488.69,C1788333496,0.0,0.0,C553358419,1791027.1,2097515.79,0,0
347,CASH_IN,289481.68,C1452624920,3968815.61,4258297.3,C1063069144,3529485.67,3240003.99,0,0
302,CASH_OUT,135354.03,C1786648019,213171.0,77816.97,C797788794,165246.82,300600.86,0,0
186,PAYMENT,34961.75,C1611483427,18708.0,0.0,M1222361523,0.0,0.0,0,0
21,CASH_IN,379069.29,C2046111530,99198.22,478267.51,C1257541539,4748067.61,4390563.07,0,0
514,PAYMENT,11983.18,C136729655,2514.0,0.0,M123235030,0.0,0.0,0,0
471,CASH_OUT,488750.12,C814904337,19973.0,0.0,C1158732051,0.0,488750.12,0,0
236,PAYMENT,10157.25,C262523758,0.0,0.0,M152222839,0.0,0.0,0,0
619,PAYMENT,6585.97,C1103994143,0.0,0.0,M189759316,0.0,0.0,0,0
15,CASH_OUT,7969.08,C570078369,112122.3,104153.22,C1322754115,151682.28,194927.6,0,0
379,PAYMENT,9371.65,C325946077,96266.0,86894.35,M1554366060,0.0,0.0,0,0
227,CASH_IN,224272.91,C2146413788,636828.95,861101.86,C992991523,1879815.04,1655542.12,0,0
522,CASH_OUT,31047.44,C767248535,60543.0,29495.56,C551605085,661933.51,692980.96,0,0
162,CASH_OUT,45744.06,C56618462,489.0,0.0,C1613371285,1128066.7,1173810.75,0,0
479,PAYMENT,1508.83,C495443132,12443.0,10934.17,M1071356506,0.0,0.0,0,0
204,PAYMENT,2637.86,C14319915,88334.18,85696.33,M1459942015,0.0,0.0,0,0
345,PAYMENT,79.85,C1642173625,65008.0,64928.15,M703823237,0.0,0.0,0,0
8,TRANSFER,401133.43,C1309913724,203742.0,0.0,C2007149130,0.0,617720.17,0,0
137,CASH_OUT,27371.23,C324802792,0.0,0.0,C248743038,46805.07,74176.3,0,0
686,CASH_IN,144990.92,C66121649,43970.0,188960.92,C587539024,53370.92,0.0,0,0
15,CASH_OUT,2899.94,C566633356,0.0,0.0,C1028245898,1282797.4,970080.66,0,0
8,CASH_OUT,149939.36,C1749467355,0.0,0.0,C1680630881,202033.05,29752.47,0,0
406,PAYMENT,22143.21,C154984801,41748.0,19604.79,M364017839,0.0,0.0,0,0
259,PAYMENT,251.48,C371167935,0.0,0.0,M608426554,0.0,0.0,0,0
324,PAYMENT,11570.37,C373048052,0.0,0.0,M618923171,0.0,0.0,0,0
306,CASH_IN,7835.15,C1058392231,10130.0,17965.15,C2062573438,2492921.08,2485085.93,0,0
178,PAYMENT,9402.1,C1684976870,51341.0,41938.9,M1527658733,0.0,0.0,0,0
43,CASH_IN,182934.2,C1411766413,21863.0,204797.2,C950317918,2217034.02,2034099.83,0,0
258,CASH_OUT,132911.41,C979280636,19846.0,0.0,C1261127555,238036.52,370947.93,0,0
329,CASH_OUT,173588.42,C328227354,10589.0,0.0,C85545294,1534038.0,1707626.42,0,0
236,PAYMENT,18557.05,C1041148299,371.0,0.0,M2093331147,0.0,0.0,0,0
133,CASH_OUT,38117.74,C2019786267,0.0,0.0,C682356552,386904.54,425022.28,0,0
10,CASH_IN,11021.24,C976507305,71427.0,82448.24,C1638152295,34263.0,0.0,0,0
238,CASH_IN,200550.62,C1116358710,3053288.97,3253839.6,C1621231155,2082625.5,1882074.88,0,0
162,CASH_OUT,96834.12,C1226872652,0.0,0.0,C303373944,1977737.81,2074571.93,0,0
374,CASH_OUT,321595.09,C1511657291,24213.0,0.0,C306005264,0.0,321595.09,0,0
347,PAYMENT,5858.98,C1350438562,0.0,0.0,M1857787682,0.0,0.0,0,0
20,CASH_OUT,194380.92,C1208646938,226.0,0.0,C1158496438,213803.88,408184.81,0,0
324,CASH_IN,218199.02,C1666959162,2502451.78,2720650.8,C329456197,6399547.24,6181348.22,0,0
335,PAYMENT,38208.85,C1281419150,0.0,0.0,M367361176,0.0,0.0,0,0
35,CASH_OUT,159773.78,C517903669,0.0,0.0,C2038081999,217655.68,377429.46,0,0
276,CASH_IN,157813.88,C785956067,7455.0,165268.88,C1300639524,467643.35,309829.47,0,0
155,PAYMENT,12071.13,C2044238729,28278.66,16207.53,M257457050,0.0,0.0,0,0
393,PAYMENT,29739.11,C873589684,0.0,0.0,M869803321,0.0,0.0,0,0
280,CASH_OUT,185850.96,C1552923258,106066.0,0.0,C497004515,363892.98,549743.93,0,0
130,CASH_OUT,365945.51,C978365893,42543.0,0.0,C260625661,156676.58,522622.09,0,0
18,CASH_OUT,435601.64,C1337509667,0.0,0.0,C815090210,4037493.5,4409811.42,0,0
348,CASH_OUT,142371.66,C659652925,0.0,0.0,C588350159,240424.36,382796.03,0,0
328,CASH_OUT,210678.67,C357444820,0.0,0.0,C2072812202,645453.49,856132.16,0,0
251,TRANSFER,360170.84,C1249539334,0.0,0.0,C42475905,2289047.29,2649218.13,0,0
132,PAYMENT,48450.05,C713009038,47198.0,0.0,M899827731,0.0,0.0,0,0
17,CASH_OUT,179221.65,C971151376,0.0,0.0,C2121251932,553976.63,733198.27,0,0
131,CASH_IN,115929.45,C1021017272,1236008.61,1351938.06,C159502442,851471.04,735541.58,0,0
234,CASH_OUT,414304.46,C1235782222,0.0,0.0,C1168770978,4223492.73,4637797.19,0,0
305,CASH_IN,293058.12,C1472067405,11025.0,304083.12,C1664790150,103447.84,0.0,0,0
185,CASH_OUT,194796.82,C1093054954,1068.0,0.0,C1368610685,377752.32,572549.14,0,0
156,CASH_OUT,236444.3,C1687271609,0.0,0.0,C199293173,884315.08,1120759.38,0,0
133,CASH_IN,139692.18,C382463809,6079583.68,6219275.85,C664757907,1271021.2,1131329.03,0,0
518,PAYMENT,16006.74,C13773924,30860.0,14853.26,M694630370,0.0,0.0,0,0
397,PAYMENT,24260.63,C527944599,50148.0,25887.37,M245064650,0.0,0.0,0,0
139,CASH_IN,228797.04,C118058176,442386.72,671183.75,C19812082,299100.71,70303.67,0,0
203,PAYMENT,8812.19,C1913107196,0.0,0.0,M169251856,0.0,0.0,0,0
166,CASH_OUT,457619.93,C1913086233,156331.31,0.0,C1339353495,1865617.86,2323237.79,0,0
229,TRANSFER,474446.08,C1405632398,0.0,0.0,C1157908938,609907.98,1084354.06,0,0
322,CASH_OUT,328853.84,C726481893,107071.0,0.0,C392406110,8675851.08,9004704.92,0,0
135,PAYMENT,14190.62,C1481639075,321121.08,306930.46,M1421860669,0.0,0.0,0,0
547,TRANSFER,2732915.89,C1939466421,0.0,0.0,C850642586,4261639.72,6994555.61,0,0
10,PAYMENT,1051.36,C1090880642,0.0,0.0,M38523718,0.0,0.0,0,0
327,PAYMENT,31472.38,C348243918,0.0,0.0,M1975581394,0.0,0.0,0,0
373,CASH_IN,116712.56,C1194985107,36413.0,153125.56,C2134961809,17310789.47,17171555.14,0,0
297,CASH_OUT,126373.25,C975284917,0.0,0.0,C1862636901,691651.07,818024.32,0,0
254,CASH_OUT,41285.57,C1323805709,39543.0,0.0,C1846479401,19853.0,0.0,0,0
346,PAYMENT,59455.55,C1413494770,0.0,0.0,M865529929,0.0,0.0,0,0
373,CASH_OUT,314595.86,C21683954,0.0,0.0,C487429240,358547.2,673143.06,0,0
33,PAYMENT,6702.85,C2136993640,66387.0,59684.15,M1060544353,0.0,0.0,0,0
393,PAYMENT,12287.76,C1593037779,0.0,0.0,M21374984,0.0,0.0,0,0
379,PAYMENT,6198.06,C535340561,279542.0,273343.94,M404168993,0.0,0.0,0,0
40,PAYMENT,22392.85,C524657570,10143.0,0.0,M377974817,0.0,0.0,0,0
563,CASH_IN,40687.98,C1799240188,47995.0,88682.98,C276105315,0.0,0.0,0,0
358,CASH_OUT,22402.91,C1707406052,0.0,0.0,C2136412699,1357585.42,1379988.33,0,0
11,CASH_OUT,93347.05,C103279884,533074.88,439727.83,C34231099,577811.1,902067.64,0,0
37,CASH_IN,66995.57,C1239742036,12389823.27,12456818.84,C172503929,3663751.92,3596756.35,0,0
346,CASH_OUT,189562.7,C1087072860,0.0,0.0,C1213907472,2688119.72,2877682.43,0,0
372,TRANSFER,266162.68,C210067605,107313.0,0.0,C354755564,3746.6,269909.28,0,0
213,PAYMENT,3569.12,C1360429035,85790.54,82221.41,M455200297,0.0,0.0,0,0
12,PAYMENT,39247.21,C1125824956,0.0,0.0,M586242798,0.0,0.0,0,0
211,CASH_IN,411054.56,C1835769451,289099.17,700153.73,C1240128696,1070845.91,659791.35,0,0
185,CASH_IN,303070.46,C284434695,968123.45,1271193.9,C1860388112,1070629.16,608348.18,0,0
306,PAYMENT,20745.51,C943632623,20265.0,0.0,M503998947,0.0,0.0,0,0
236,PAYMENT,256.28,C1456162498,147292.03,147035.75,M1413922153,0.0,0.0,0,0
236,CASH_OUT,40491.95,C102342623,0.0,0.0,C1264301275,357420.31,617169.86,0,0
331,CASH_IN,8610.38,C1370973127,5699682.3,5708292.68,C1995059731,47310.3,38699.93,0,0
329,CASH_IN,310756.55,C1612077042,336247.0,647003.55,C401309634,148669.22,0.0,0,0
160,PAYMENT,4983.92,C1020162327,0.0,0.0,M78848933,0.0,0.0,0,0
396,CASH_OUT,358963.0,C1689577300,3086.0,0.0,C1363508751,304503.45,663466.46,0,0
381,TRANSFER,461568.8,C2060617491,11209.0,0.0,C878633760,3864481.68,4326050.49,0,0
373,PAYMENT,26050.26,C41743962,117.0,0.0,M2048346175,0.0,0.0,0,0
254,CASH_OUT,316254.35,C1638965102,318360.0,2105.65,C1410630304,30323.97,346578.33,0,0
370,PAYMENT,11577.24,C2029443791,315041.61,303464.37,M561651561,0.0,0.0,0,0
178,CASH_IN,232624.87,C1538413659,108678.0,341302.87,C86566296,2283127.13,2050502.26,0,0
300,CASH_OUT,74188.39,C2099876165,0.0,0.0,C1913640672,3446751.55,3520939.94,0,0
302,TRANSFER,186692.66,C1664412497,0.0,0.0,C1224066984,9510154.03,9696846.68,0,0
38,PAYMENT,4946.89,C463523673,670785.61,665838.73,M547784648,0.0,0.0,0,0
297,PAYMENT,38291.71,C1244993988,30695.0,0.0,M1804534729,0.0,0.0,0,0
201,CASH_OUT,538196.49,C764193546,0.0,0.0,C988388779,990550.08,1528746.57,0,0
370,CASH_OUT,242253.31,C1927864995,0.0,0.0,C989086768,4374001.57,4616254.88,0,0
156,PAYMENT,13381.0,C1930092409,0.0,0.0,M453454049,0.0,0.0,0,0
163,CASH_OUT,102906.79,C1569103826,60558.0,0.0,C1086600162,27547.91,130454.7,0,0
277,CASH_IN,104074.07,C2052520485,252077.24,356151.32,C127980207,7472681.94,7368607.86,0,0
12,CASH_OUT,137611.83,C2107383078,149330.0,11718.17,C1001736656,187160.71,33705.26,0,0
303,CASH_OUT,263501.02,C481391020,8034.0,0.0,C1082191788,1530469.93,1793970.95,0,0
355,CASH_OUT,23852.94,C1860551696,0.0,0.0,C1474848588,11497574.4,11521427.34,0,0
47,PAYMENT,8415.96,C65471554,299377.0,290961.04,M1459271547,0.0,0.0,0,0
189,PAYMENT,685.5,C1421199505,101225.81,100540.31,M1119032172,0.0,0.0,0,0
19,PAYMENT,11275.63,C877678526,0.0,0.0,M18836929,0.0,0.0,0,0
133,TRANSFER,179965.75,C1256963563,41112.0,0.0,C1130551998,32688.17,212653.92,0,0
163,PAYMENT,8768.97,C1096564626,319472.28,310703.32,M872336089,0.0,0.0,0,0
398,PAYMENT,3013.22,C1920783785,0.0,0.0,M46661982,0.0,0.0,0,0
381,PAYMENT,10319.03,C159951778,101429.0,91109.97,M850728742,0.0,0.0,0,0
251,CASH_IN,31789.53,C545193241,24733.0,56522.53,C706347554,173478.35,141688.82,0,0
13,CASH_OUT,255244.29,C1111294743,142111.08,0.0,C384996946,2233748.11,2488992.4,0,0
34,CASH_OUT,220928.26,C410346119,20198.0,0.0,C781389962,465346.37,686274.63,0,0
133,CASH_OUT,20101.51,C101565977,0.0,0.0,C537675017,1007077.86,1027179.36,0,0
236,CASH_OUT,122640.5,C1626760885,0.0,0.0,C890781901,784596.71,907237.21,0,0
278,PAYMENT,7203.49,C194217985,0.0,0.0,M485449587,0.0,0.0,0,0
260,CASH_IN,109065.95,C165603209,1859.0,110924.95,C531526822,1746600.09,1637534.14,0,0
395,CASH_IN,75032.6,C1036571307,39968.0,115000.6,C807556315,0.0,0.0,0,0
256,PAYMENT,287.3,C611460484,0.0,0.0,M1040355091,0.0,0.0,0,0
133,CASH_IN,120287.94,C749056708,1666154.29,1786442.23,C1338686176,4554705.75,4434417.81,0,0
254,PAYMENT,4372.68,C1551014815,11434.0,7061.32,M286285637,0.0,0.0,0,0
380,CASH_OUT,56597.03,C1107881761,6004.0,0.0,C1984525293,0.0,56597.03,0,0
183,PAYMENT,1289.03,C1683746147,32624.0,31334.97,M68737567,0.0,0.0,0,0
354,CASH_IN,153085.43,C2022210674,15002379.17,15155464.61,C1379239194,664686.37,511600.93,0,0
257,CASH_IN,67685.4,C1343804025,100321.0,168006.4,C536697281,1410680.86,1342995.46,0,0
681,CASH_IN,285812.76,C1588270436,60718.0,346530.76,C277661877,16556.42,0.0,0,0
162,PAYMENT,7528.56,C584319014,40416.0,32887.44,M1805715374,0.0,0.0,0,0
209,CASH_OUT,137619.71,C2018243387,105209.0,0.0,C185392298,357548.85,495168.56,0,0
323,CASH_OUT,87654.25,C1090175876,334741.62,247087.37,C1725979001,924511.2,1012165.45,0,0
407,PAYMENT,18569.13,C1616519919,66413.0,47843.87,M1864014514,0.0,0.0,0,0
306,CASH_IN,247864.22,C299008076,529921.97,777786.19,C1165426736,552968.68,305104.46,0,0
205,PAYMENT,1969.47,C1292032243,1157.0,0.0,M1344028020,0.0,0.0,0,0
141,PAYMENT,11805.22,C1892399364,15.0,0.0,M1565380124,0.0,0.0,0,0
299,CASH_IN,13110.96,C1054530591,30461.0,43571.96,C244102283,1462563.83,1449452.87,0,0
240,DEBIT,2320.83,C1056874110,51520.0,49199.17,C975024398,2841988.04,2844308.87,0,0
301,PAYMENT,16494.86,C386434554,30351.0,13856.14,M373079578,0.0,0.0,0,0
260,PAYMENT,2677.82,C88781726,0.0,0.0,M1121314414,0.0,0.0,0,0
310,PAYMENT,26622.4,C667993120,0.0,0.0,M1925556480,0.0,0.0,0,0
402,CASH_OUT,21217.18,C699180666,49591.0,28373.82,C1137896409,65554.77,86771.95,0,0
448,PAYMENT,38715.33,C731475556,29036.0,0.0,M175538497,0.0,0.0,0,0
500,PAYMENT,6180.18,C239224703,905889.0,899708.82,M1904735005,0.0,0.0,0,0
203,PAYMENT,6717.66,C1632763821,219196.29,212478.63,M1799816149,0.0,0.0,0,0
16,TRANSFER,722734.62,C1621545714,0.0,0.0,C850807405,2089058.8,2812084.6,0,0
43,CASH_IN,2318.96,C249505113,94831.0,97149.96,C847921542,0.0,0.0,0,0
208,TRANSFER,839518.16,C284236140,0.0,0.0,C34407452,912314.83,1751832.99,0,0
347,PAYMENT,9841.75,C1998591483,0.0,0.0,M1848502491,0.0,0.0,0,0
182,CASH_OUT,98752.57,C873127645,0.0,0.0,C844081126,138888.09,237640.66,0,0
44,PAYMENT,16800.24,C1278149340,140537.0,123736.76,M1559262232,0.0,0.0,0,0
348,PAYMENT,11865.84,C2069159007,5557.0,0.0,M1068793476,0.0,0.0,0,0
596,CASH_OUT,81680.23,C45500935,93.0,0.0,C616942670,0.0,81680.23,0,0
378,CASH_IN,62928.9,C785789488,260348.44,323277.33,C107374793,77174.46,14245.56,0,0
35,TRANSFER,1380570.07,C464619881,0.0,0.0,C1872129696,3117164.64,4497734.71,0,0
255,CASH_OUT,182402.89,C1020081092,203481.0,21078.11,C2094964347,109879.04,292281.93,0,0
277,CASH_IN,47812.71,C559242450,5893640.59,5941453.3,C800554100,119716.65,71903.94,0,0
229,CASH_OUT,257281.99,C1689630921,42137.0,0.0,C2107651023,0.0,257281.99,0,0
357,CASH_OUT,48909.19,C1084557701,0.0,0.0,C1124263198,1222747.1,1271656.29,0,0
252,CASH_OUT,339660.9,C73850170,0.0,0.0,C458812700,681285.17,1020946.07,0,0
306,CASH_IN,321247.13,C2078477585,917390.67,1238637.8,C938589007,4418224.09,4096976.96,0,0
397,PAYMENT,978.12,C218243114,0.0,0.0,M1201333989,0.0,0.0,0,0
326,PAYMENT,15489.66,C851526274,22403.0,6913.34,M827947695,0.0,0.0,0,0
328,CASH_IN,1624.32,C1654791807,3732798.75,3734423.07,C1965580907,54842.95,53218.63,0,0
281,CASH_OUT,265399.9,C370934925,0.0,0.0,C724250932,390170.6,655570.5,0,0
225,TRANSFER,407882.03,C460567260,65303.0,0.0,C179267309,691189.1,1099071.13,0,0
327,CASH_OUT,205825.76,C1891615655,0.0,0.0,C1031461644,1270240.08,1476065.84,0,0
304,CASH_OUT,197241.96,C3928854,2062.0,0.0,C1021777539,3474336.9,3671578.86,0,0
474,TRANSFER,4297660.22,C359489555,126419.22,0.0,C578952332,4747152.29,9044812.51,0,0
41,CASH_IN,357910.63,C79464430,30499.0,388409.63,C1043378345,720479.73,362569.1,0,0
396,PAYMENT,1169.53,C1401682848,23071.0,21901.47,M49815464,0.0,0.0,0,0
357,CASH_OUT,84538.08,C418079985,41757.0,0.0,C1480156163,0.0,84538.08,0,0
205,TRANSFER,212788.38,C282134256,53367.0,0.0,C1444323659,0.0,212788.38,0,0
379,CASH_IN,126872.57,C2029097545,16554.0,143426.57,C1386271729,945502.63,818630.06,0,0
262,PAYMENT,1810.34,C209320351,37.0,0.0,M536845546,0.0,0.0,0,0
139,CASH_IN,133364.4,C1645336105,11920495.75,12053860.15,C1301091274,848168.84,714804.44,0,0
163,CASH_OUT,347541.66,C1467822022,33293.0,0.0,C2094642778,0.0,347541.66,0,0
546,CASH_OUT,66977.86,C1423476646,0.0,0.0,C2112361490,126361.8,193339.66,0,0
354,PAYMENT,3189.38,C263245125,134741.42,131552.05,M1348832081,0.0,0.0,0,0
205,PAYMENT,12219.72,C2066935764,514.0,0.0,M1518551535,0.0,0.0,0,0
376,CASH_IN,202595.3,C1763682755,26454.0,229049.3,C197820223,440090.0,237494.7,0,0
143,PAYMENT,17360.12,C1099573189,0.0,0.0,M545382259,0.0,0.0,0,0
308,CASH_IN,248682.26,C1126269918,3686490.3,3935172.57,C1543744151,581853.17,333170.9,0,0
229,PAYMENT,38139.94,C1181604899,109194.0,71054.06,M1187088638,0.0,0.0,0,0
143,PAYMENT,13932.83,C611639913,149630.84,135698.01,M108360804,0.0,0.0,0,0
46,CASH_IN,131123.19,C414904583,18454372.94,18585496.13,C2056524531,3438920.18,3307796.99,0,0
188,CASH_IN,17163.0,C311287585,1165072.16,1182235.16,C831671966,202626.72,185463.72,0,0
324,CASH_OUT,116918.72,C1327487021,4541.0,0.0,C2093065944,0.0,116918.72,0,0
