Transaction ID,Transaction Hour,Transaction Amount,Account Age Days,Is Fraudulent,y_pred,y_pred_proba
34376bd4-53c8-4a16-b43d-de03a89d6158,13,37.99,60,0,0,0.0323472044595238
0e29f107-8984-4e9c-9ab7-b1acbad717ec,16,248.15,259,0,0,0.3670661103243841
c1151410-0671-4b34-ac6e-df79e9da1317,4,464.8,12,0,0,0.3138546742741532
8470960c-91c2-4ebf-a194-2cc7b5251589,18,111.54,46,0,0,0.0658083773850991
93a9eda9-9966-4b1c-b4ae-c247e3f66e75,2,145.26,217,0,0,0.2514767357941049
fec198c0-6e5c-4221-86aa-945661a05490,23,64.45,99,0,0,0.0886865283023838
9350e94b-1153-42f9-8d5c-dbb7f2b3f3f1,18,80.91,93,0,0,0.2125563835417475
7fef014e-1d30-4020-b665-cf802db021e4,9,253.19,119,0,0,0.173230638770265
cfd46bb5-dadd-4cba-8a61-f52ca319c7f0,6,15.26,217,0,0,0.2377193359912529
ac23a044-68a9-4760-a999-87635b5e7296,11,141.63,143,0,0,0.0480675089427803
5e157646-42b2-4bc5-8eb6-e71f15851732,0,288.16,214,0,0,0.3529100279690582
a878a43f-a279-4506-9dd2-682cc9511b39,21,48.41,102,0,0,0.1375464857419235
9a4ff062-20dd-4519-a151-6226b57d182c,6,120.16,357,0,0,0.2594195390061595
ded7e388-cee9-4874-854d-354a20031761,11,402.97,206,0,0,0.1029676498976465
b762b079-f5e9-4a69-9b1c-ddf55dc197fb,6,29.82,35,0,0,0.2270604138325293
2653bed9-02e6-4d34-a4d6-7f7606f27f0c,21,413.3,68,0,0,0.2811541633512713
bf0e5022-e8b2-44b3-90ab-b8fc414d59c2,0,21.87,87,0,0,0.049144112316664
efcc85ae-f5fa-4a47-8b04-91d74bb6540c,9,213.46,133,0,0,0.2693977907039149
ae7e245a-77a8-4a12-8190-3e4736bc2997,19,13.22,216,0,0,0.2812276188767472
18935238-a506-4af2-a99c-514525688dac,4,30.58,39,0,0,0.1387405590742859
98a91946-7576-4f21-8858-f3dc2215fe32,7,85.03,358,0,0,0.274101935586186
ed6885bb-0e29-44c7-97f9-0630e24a6998,14,446.87,172,0,0,0.3656536568887573
ea71a7c2-fb20-4a8e-acc8-3d2fb714d736,5,37.31,227,0,0,0.1265578673371585
45d642df-669d-4b40-9e3f-21f0acdf25b8,0,1274.59,274,0,0,0.1351376152181002
82f5da97-3f8c-41dc-93dc-976d9409bfbd,23,221.41,208,0,0,0.2773202356863603
3ba6f5cb-dfdb-4ad9-8009-61b8eeba4fb2,2,225.84,316,0,0,0.216945132251524
464d7f3e-cafc-4b4f-9391-f75694f5133b,6,298.25,148,0,0,0.012674962353347
726e1712-b71c-43cf-ac96-3471135d2c7d,22,617.22,158,0,0,0.2656259669867621
1c9ec98f-348f-443a-9a75-910b8ba877d1,16,77.69,299,0,0,0.161194306639087
fdfbd58c-eb43-4b77-bdca-ed30d13ed895,10,158.21,249,0,0,0.3393808868366769
811eee4b-99f0-4b68-87d7-5279b3da6b35,1,42.52,249,0,0,0.3109674763308203
7eda0b08-3fef-45c6-aacc-8d9c3000427c,13,182.1,266,0,0,0.0683458559640905
93267944-07c4-49de-a871-516508457b1a,5,16.88,9,0,0,0.2689791071559489
3c2614ff-62fb-4c21-8dc5-70a8465172f3,22,36.77,59,0,0,0.1194338584985655
dff6801e-2b30-466a-92e4-298471690996,0,28.92,129,0,0,0.1825087560361437
64d17503-f62b-4a98-b570-1431cc8752c5,23,84.16,191,0,0,0.1685395661351435
18a0f88d-36ec-4033-b19c-145e159d5d6b,10,464.48,204,0,0,0.1424805704367729
435e9321-bf2b-4aec-8c16-9b53ae5acdf2,12,114.82,310,0,0,0.0865986551772361
8f4f41a0-1b53-4b42-b0b5-d3e7d59b7aff,4,354.76,246,0,0,0.1946010741335452
9ba3303b-67c5-4180-aa31-edff28d1e8a4,7,36.01,338,0,0,0.255980157724942
f1a2a291-c7ed-427a-a677-30c8e52ac83c,20,122.69,167,0,0,0.2318900021744377
e3482cb3-30a4-438e-88e7-b5b08b0eda17,0,43.18,259,0,0,0.1928849923316836
fe638cf7-3c32-4c91-b715-9673252c066f,19,333.87,214,0,0,0.3235349135578039
6b1f2657-8438-404a-a05a-a4c0968f7927,11,261.17,210,0,0,0.2823657670982716
ee76c39c-7cff-44eb-bca7-1503d69d047c,0,258.42,146,0,0,0.1646712900140603
9551891a-ac42-4c6a-be11-2514ea9916c7,14,26.46,70,0,0,0.1209810324814705
667dbcab-a056-46fc-a8cd-555283c5e0db,20,152.52,285,0,0,0.3612881277586763
59bd6981-7894-493c-8032-d215c9bb9224,0,344.66,213,0,0,0.0642124522623652
b8613cd8-8856-4d22-9484-5af6c1c86059,17,25.05,37,0,0,0.3731138200447814
f265960f-a4be-493e-8b8b-e064f2a22ece,14,170.94,124,0,0,0.3349226583605395
938eab29-42d7-463c-9fee-7b42f1097d95,11,375.78,315,0,0,0.3430625045200332
849a0ebc-dddc-437c-b1df-e45980e860a3,20,64.59,7,0,0,0.24522009301654
f602199c-48cf-46e1-88b8-7b08dc322845,10,240.67,298,0,0,0.3273653498089549
7b032ab8-4fd7-4e3b-883c-09bd94265f94,20,559.03,157,0,0,0.1084766164218772
93cf7106-82f8-4dd2-ade8-99ecdc631850,16,147.13,157,0,0,0.3744977616059146
610586cf-9d76-4daa-bed0-b12d65191854,3,19.0,144,0,0,0.0551266637557601
4dfad75b-8baf-4265-9340-4fefb74b5488,5,455.0,60,1,0,0.2392425147003483
c98e53ed-a8d3-4f61-8f1f-8c2ea82d2fa1,5,659.17,174,0,0,0.3245301091836035
fc8549f5-95ce-45d2-b314-c7670241a773,13,127.69,252,0,0,0.2300521873595493
d3495aa1-789d-4755-a61f-057753e1599f,20,281.82,363,0,0,0.3069215555553271
160ee4f4-124e-4f56-8d7a-d097cdd5eb0a,22,122.94,166,0,0,0.2376138491057711
f57949e2-85a3-482a-b024-08bd91034184,17,26.27,15,0,0,0.265799504217339
947fa9f9-01fd-456a-8c3f-3b302f5630b1,16,126.55,119,0,0,0.0622694537208117
b8ebad58-cc24-4a46-9ce6-d893f54f1230,7,356.79,118,0,0,0.3372980538201762
047ba3cd-740e-41e6-aed8-c951ab96d27c,11,169.42,265,0,0,0.2193546781234654
cb69e1dd-c1e7-4e4c-b3c2-912cf3f87228,2,25.46,359,0,0,0.381150686221047
038c2706-4837-40ba-8b05-4eb479b6743b,1,131.85,206,0,0,0.1039707800419592
1d0a84e2-98a5-4691-8721-a5bdddcdc1ad,12,348.76,104,0,0,0.1485093036922748
3e61f23d-17fe-4a9b-acf7-66c2284606bb,19,99.95,302,0,0,0.2310604336156117
240ceea0-d0a2-4b89-a03f-11114621a740,19,92.05,194,0,0,0.3021511977238532
e5d90662-6998-4227-afa9-ed6c7bb02c1b,14,118.17,234,0,0,0.1578587434315227
60aad28c-cf34-4fca-9f11-acf1a3d272d0,5,84.03,9,1,1,0.747476914418647
d1d1d917-3ca3-47c6-85e1-a6d8df112b64,11,11.5,345,0,0,0.1542298409357275
74c0bb58-a63e-44ea-b851-8b004c78e31e,14,99.85,269,0,0,0.1146632078448227
cce4eda3-f1ad-4481-8c69-9e0e81c1abaf,5,217.8,67,0,0,0.2364462944000797
7ad35574-4be6-4d8a-8ec0-02d2c6d4ba54,3,52.89,120,0,0,0.1873524591625169
cf457892-6ea5-4159-bacb-8ae22ff0402f,12,106.98,286,0,0,0.0636030992081848
fc50eb44-ddf4-4856-8d0b-277a8d8a29a1,7,217.95,23,0,0,0.2771908279952048
84fec7ad-5c73-4add-82b7-84731627a344,11,145.56,39,0,0,0.3144945980332834
407459c6-2186-4f0b-9734-f0423c8ca761,6,69.73,59,0,0,0.1233544020723871
8d80e5e8-cb84-478c-8613-a773334bbf60,19,14.06,56,0,0,0.3556920190475608
c4d8a67c-3922-4bcb-afd1-19f5b5a70d1d,21,99.07,250,0,0,0.1743296111562614
a083c1a9-4235-45f2-80d6-0b659d2538da,15,70.78,302,0,0,0.2491134022347296
74b778e8-60b0-4028-93a9-fafe4df90cb9,20,181.03,242,0,0,0.0266636192153068
8804cbef-4579-46d1-81b3-7d55a8cb0042,10,86.47,96,0,0,0.2386576031997272
6c65a789-95ab-41aa-9c0a-3f988c9cca11,19,692.33,158,0,0,0.2212233203606602
dc9cda45-b95c-498f-aa45-b660c30714dd,18,76.91,240,0,0,0.3156267928248031
c0d800d5-d33c-4658-bf88-6503a3d48ed0,9,94.9,123,0,0,0.0067110133493654
60a3c63c-38a2-4f6b-a52e-c335f1c630cd,6,376.48,126,0,0,0.0188386370671794
b11b2fb1-b808-4bd9-a0c7-783627ee3e4d,22,285.45,173,0,0,0.0435165717261957
e53d10de-610a-4b02-a801-19e3b2e46a15,12,40.7,57,0,0,0.2423242418498519
bd3f764a-57b4-411b-9885-58eca6dbb451,15,25.49,38,0,0,0.0872895659766706
7566f800-8053-48e7-9982-205a89f2a55f,6,104.58,283,0,0,0.3364508835488085
5fcc7bf9-9a72-4209-af6b-254b43f9a494,4,294.25,32,1,0,0.4441994316285433
e7930120-9b49-44bc-ac55-9e962457a7d6,12,493.82,99,0,0,0.2267311574296545
498f0dec-42d3-4be6-84b8-37f1b45d6d53,0,88.84,339,0,0,0.3139428101612366
a07ba09e-2b0b-4c93-934c-4ff007c51bec,1,844.64,10,1,0,0.4780437816259848
1c1083d0-7ade-42f0-8425-31e0e4a2c85c,1,264.53,352,1,0,0.4338953335953615
d3ce63b7-c5b4-40d5-afbc-f72ec5f76815,5,321.94,151,0,0,0.0203361673281306
f3bf0467-8eff-4a65-931f-53038661342b,18,165.01,341,0,0,0.1084537703903501
13197d45-ab44-4745-a554-fbe0217e2e42,12,10.64,136,0,0,0.120043252934808
23e9d547-5389-44c0-84dd-ea56677cbd82,17,140.7,293,0,0,0.3407420546237707
a5b52484-8dad-4f64-b473-ed7082900b91,16,41.34,339,0,0,0.002894416288365
1a19a514-fd81-4d48-a570-478b334019e4,13,475.4,129,0,0,0.1946723298035813
349a269c-5eec-4983-b7ec-44ac8a0bd8c3,22,178.75,295,0,0,0.1583431844145975
eba5cde2-ac6f-4bfe-9589-24460e001884,15,38.59,118,0,0,0.1141857594426186
0d7cd13c-e75d-4818-8cac-cbc38078d3ce,2,205.85,163,0,0,0.2521715937917927
0cbdd67d-1ea1-437a-a28e-e11138bda25c,14,101.12,323,0,0,0.3312388272826577
3ffca01a-e900-4c4b-a637-12aa66a973b2,9,77.07,123,0,0,0.1052418541272078
34c2a5ba-1015-437f-8676-94539de95005,15,331.62,268,0,0,0.0154578442949287
9a3a796c-ef04-4212-b666-933929c7edb4,8,240.63,116,0,0,0.2602190320887694
015661b0-f8ff-4e0f-85b1-4c877e28982c,9,243.32,300,0,0,0.0242815518604461
2fe16712-6832-4954-bb22-d301dbda5889,12,73.44,148,0,0,0.0449023466495369
ef31f788-ac3e-4105-bb92-3a7431873a90,21,106.46,14,0,0,0.3830985380493037
816edb0f-ccc9-4bfa-a181-0d8e26728130,10,459.26,343,0,0,0.0777498005128979
52f6d0e3-5526-4b39-b725-4d8000fa377a,8,264.31,117,0,0,0.2894621318614335
5a70834d-d4d4-4eec-805d-d2b84da626a8,13,24.23,33,0,0,0.1082966457210742
08c18fa7-e21e-4c25-bcad-89bdbce877be,20,609.67,282,0,0,0.046482321916402
a1081ab9-cf4d-4007-a030-579176ff3a2c,15,444.44,242,0,0,0.2495255449591182
febe5e86-2ecc-41d7-adc5-f543437cea6e,18,25.36,297,0,0,0.1783973110439328
214ee492-2734-48c9-b590-5c0ec4167e3f,14,381.49,10,0,0,0.3203405136750049
52fee1ed-7598-4d65-a5eb-9099aeed2686,6,35.2,207,0,0,0.0100131662001488
971c6c26-4abb-4370-aed3-aa0eb4bf0aa9,3,327.87,308,0,0,0.3419411865749596
d24a48fa-0e81-4e7d-9fa1-3124e3ee3f10,16,370.7,148,0,0,0.3557882992646404
7e8e6997-d0df-48ae-8aa6-8f076feaf514,11,109.33,219,0,0,0.170773664989139
cb747545-2119-4f34-ae4a-aad08df98358,6,203.43,269,0,0,0.0040427333797282
0bc42e18-9401-4fd0-8dba-82ffcaccfbb6,15,76.81,3,0,0,0.0239075728086291
505f5ae3-657e-457a-92e0-ead4975df473,9,266.07,361,0,0,0.1781131235282423
a1bb4612-9e72-4d33-b2d1-64550fa9edda,21,569.17,285,0,0,0.2692900389262662
102e81f1-9eb8-4603-9742-9b2bc7085a63,1,79.06,136,0,0,0.2555594209012047
1cda3372-50d3-415f-9b54-2a7697b74830,14,40.69,159,0,0,0.3139409174943031
5a9cab47-b706-4125-97a3-3df73f11fda2,2,262.61,317,0,0,0.0431319423338312
830a8d3b-e524-4ea5-8a98-6cce0580aca6,10,332.48,182,0,0,0.2312012721301469
fcaa7e76-589f-447e-afbe-b24afd3b2d18,1,48.35,254,1,0,0.4419842617334396
0ae0ea4a-9ba7-4e3f-82ca-5dea8ab2607a,4,180.88,187,0,0,0.2055683201878404
cf31205c-149c-4b8c-b323-c5ed9ee294c6,5,84.41,245,0,0,0.078630663179322
ef2d8fc7-8299-46ab-a90e-0c0ae44d9bcc,8,41.72,18,0,0,0.3866163164955162
0d7399ef-4193-4a96-b0c7-51bca0b0af68,10,348.79,170,0,0,0.2460566732220543
d8f99a62-a2c6-45b4-b064-fae39471d240,9,56.86,184,0,0,0.1595608870029343
3de4f1a8-3ffe-4723-96df-71777070ed93,16,171.63,131,0,0,0.3195701329997908
09d1a2d0-f8e4-405e-8ac4-3ea78dd095e8,1,85.2,335,0,0,0.0922215167766772
b8f7f382-a4c3-4772-842e-fb232114ca5b,8,790.82,213,0,0,0.071197027537298
bb9c1a89-38b5-4231-9822-c9508123bb8e,20,188.15,264,0,0,0.1302833359943379
9efc9b21-32c8-4cfd-95e6-2f8a6e637aa8,0,113.1,87,0,0,0.0618344542748582
9b9dfb81-4915-4d13-b998-2a5cfb8b3798,0,192.37,324,0,0,0.1352767588019933
5dcaa513-a5fe-412c-980a-75cb5d0b9966,22,348.4,130,0,0,0.3858918693376008
7e202c3b-696f-4ab5-9b40-0fd2edabeeef,1,172.8,345,0,0,0.3892081022998336
8e6858bf-c93d-429a-8d10-17e9bb332d32,14,219.83,4,0,0,0.0907248065849465
ef95428d-f3ea-416a-b3bb-558c924ad53a,22,566.94,2,0,0,0.1671711962314916
ff555790-da15-4718-8cec-de44061cf3b4,4,586.04,9,0,0,0.0767335261562596
c317f1e2-128c-4372-8987-84d991368947,11,95.53,33,0,0,0.2381823641392427
2b61e613-2893-4a0c-be40-16d8309a9af6,0,229.89,331,0,0,0.023326616163183
703804d8-e509-48e2-9f41-4da9560c2ddd,7,249.01,99,0,0,0.1625809942430355
62d0f64e-cb98-4642-923b-52c75e7b93fe,3,290.75,224,0,0,0.0017251385798756
9c34e7cc-a8d0-4fbc-9537-254062bc29e4,13,47.33,174,0,0,0.193940203149766
6d8f90ce-d527-4820-9f56-ec1e9df81ebd,20,361.75,50,0,0,0.1717346330210525
d983489d-fc70-4272-9854-722fb0513448,19,40.4,55,0,0,0.2720084136987383
0a0effe5-5b8d-4a1f-8e8d-bc76603e0fc9,7,195.37,9,0,0,0.115681450943227
be78456f-b89e-44ba-b415-6c8883a26db1,8,198.45,52,0,0,0.2157015621444718
cf20dce6-7a0f-4cf1-8f96-4b5a2676da3a,16,187.88,132,0,0,0.1836220297762087
ae50068d-e2be-45b0-a3c4-d86a3c5228ab,16,320.85,289,0,0,0.0714727244613516
ba2dc45a-1c51-4574-b9d6-8fdd84ae4701,5,44.55,198,0,0,0.2827981064240871
f1cdbcf2-b372-48ed-bdef-b0f361555981,16,326.82,6,0,0,0.1465896288549074
beb1ea6c-24a8-4270-922f-0fb06bc248ff,14,46.08,256,0,0,0.1795868654467675
ba81ae62-726c-4cfa-98f5-05d09619ca9b,14,32.88,136,0,0,0.2799884107816687
1e2abd19-e3e3-46f9-be88-f4bf222d5328,19,250.49,300,0,0,0.2142858427459672
52004632-40ca-40d4-bb78-dee4f8ef5600,6,49.99,12,0,0,0.2754054620320884
1ffb8b18-426e-43da-b8a7-60cd9f6fc651,18,121.18,38,0,0,0.0932254698069602
dcc7b561-8631-4a92-83ff-5f95edc86025,4,56.87,257,0,0,0.1180829534358346
822961d9-bc1f-4699-a350-223227972e7e,11,140.28,344,0,0,0.3086955923142535
359bfdea-0c99-4a74-b490-f3a44340e178,0,187.41,6,1,1,0.6120997273823037
eb639ae3-92ce-4b64-a61a-d350dc24ef07,10,293.98,230,0,0,0.1011588299384559
7d9f4a87-5378-4919-b797-ca5117e4825d,2,89.03,180,0,0,0.207950397826006
3c40f044-6a37-4934-b2dd-ba467698b013,3,111.75,71,0,0,0.1361172597890513
ae977859-c9b9-45a3-a5ac-d2bfae5e35a2,19,210.13,52,0,0,0.1978396057575768
1be01ec5-f5b6-49dd-84bf-747afac625a4,8,343.62,339,0,0,0.2506827315396179
935722ae-e11a-451a-a5b7-5a3623654d4f,1,372.98,355,0,0,0.0803509651532398
e9eeb003-1e79-43d5-9a86-23f99b5c55d8,10,178.39,223,0,0,0.2152472810197426
f3d8db2b-6a82-4734-a19b-f5c5b6a46b4f,2,380.19,1,1,0,0.465477412723294
bb59af33-065d-4742-8514-dd7f14d3a9c7,13,495.36,259,0,0,0.2946062678009621
9865d276-68eb-4c6a-a00f-1ef9702a99ae,13,160.21,5,0,0,0.0407561571546244
fcd06010-535d-48db-a95a-a36b44782144,11,116.98,174,0,0,0.2617110141035992
50b465c1-336d-4b74-85a6-c9809f8132d1,19,206.37,14,0,0,0.3392609160192656
24039f33-5256-4b3d-b11e-11afdabf41bc,7,443.15,256,0,0,0.3373656359039049
1f39e095-4265-481a-bda4-941e5017e10b,19,242.25,293,0,0,0.2690936472861097
6db75a2d-f774-4ba0-b121-2e4c8d5b417b,0,214.85,269,0,0,0.1087917320535599
185c1df0-48e9-49ec-9977-da359a772253,12,190.82,203,0,0,0.1896532212605001
d03fb792-25fd-4d0f-b7d7-88d63c5d86d0,14,96.41,275,0,0,0.2478136563229679
a8c567a5-ee3a-48cd-9bf4-371e81f5fef4,19,275.79,39,0,0,0.3048899351069373
c3294c8f-a01b-4717-aa51-bc8ac5a08c1a,13,95.12,276,0,0,0.1906051635907414
914b3003-887b-4aa8-a211-e5295d9f6b3a,20,150.56,362,0,0,0.3673159203209322
f75933b0-3d19-414e-bff5-0e49d9479f15,18,211.59,34,0,0,0.3806836976829545
cefc41e1-2d38-41d7-9861-73c2bc78408a,13,96.13,255,0,0,0.0109308043462254
69211118-e688-477e-b1e6-294956da7fcf,11,202.73,360,0,0,0.3608161070280442
c6b9bf75-2379-4a5f-9e58-a7a3b823bb74,16,551.43,154,1,0,0.1150934735838503
89e44c85-1c4d-48b7-bcff-a84939b649c4,9,99.05,239,0,0,0.0446621952386224
d11a3ecf-a065-41af-8b0f-4ef5e01f578e,10,85.73,14,0,0,0.0714915558165968
21ef7b7e-6983-45e2-8bb0-3ec7028adc8e,3,295.36,356,1,0,0.4251404864913142
14b7ab0f-0265-4770-861c-4eb002306b78,1,230.91,77,0,0,0.0208144196228656
951c1577-8f87-4f3d-b850-34cb24c43561,0,97.49,47,0,0,0.2634493685216039
2c7c6271-3eea-4a5f-b3e2-447dbd951c13,1,175.23,122,0,0,0.1597268298685692
e50fbf18-e50d-4a07-870d-b642387e2c4f,12,113.66,2,0,0,0.2560952297265707
f00d3289-c0e1-46e4-a61c-7b631dea7054,8,194.86,230,0,0,0.3075439195677372
a2e48bd1-722a-4faa-9614-c24044864d02,22,289.46,240,0,0,0.2438332469921403
5774df81-1f82-46e3-a598-7a66fc14738f,10,160.12,65,0,0,0.05694927815145
082a84c8-4028-4fdb-a6c6-2ff10ae567c0,2,221.02,360,0,0,0.155674287033471
e3d2f5b2-0a13-4c4e-bad0-7e0104d7619d,6,513.9,12,0,0,0.0339141856794832
452cec65-d71e-464f-89e3-0846b41805c2,2,138.54,277,0,0,0.0529054341973438
7ddd9e17-7cb2-42c7-aeb1-79aa64b4ef6f,7,914.65,40,1,0,0.2571789880930178
60258798-c2e9-4e24-8eed-440f801377b6,3,274.25,197,0,0,0.1913016147554743
e1a0e47f-8480-4ea4-ac05-5b939b6989fe,1,114.06,87,0,0,0.2212128502322567
af2da763-6d9d-4984-b102-9bee3da353ec,19,227.98,272,0,0,0.0485159169152925
6f1ae826-3e6a-4f30-a863-fa1993842d6b,1,322.33,59,0,0,0.1222033493183985
2f250248-9f08-43ff-8a19-b371f3cf6f20,0,219.34,221,0,0,0.317463116247206
331a9402-5dc2-4dbf-9a30-2af24a2ca81e,19,198.16,27,0,0,0.1015180271300316
80605a63-e531-43c7-896e-5b9d6e79aaf2,22,148.25,20,0,0,0.3055632854212371
0e105198-80f9-4b74-aa29-5e1ee107071d,4,122.1,360,0,0,0.3518169791458658
463ef5db-e905-487d-89d6-b296ad8eebf6,18,232.4,301,0,0,0.1049508721658072
b32451f5-3fad-4949-b02f-65e8d9eff012,22,66.1,232,0,0,0.0282608972482589
25ac2ee4-e61f-46e3-bbdd-b8cfdf8a1e45,13,196.73,334,0,0,0.0511086442958668
dccf55ac-ec86-49f0-8f04-776d426b9dc7,3,61.49,156,0,0,0.1012501162316739
29d30961-7407-4f27-b5d7-fb93cabb76b0,13,31.7,5,0,0,0.1183676925077562
6039ecb4-9f81-4d7c-a5db-26d77b6a2bf0,10,157.36,303,0,0,0.1560471192186536
911b278c-df57-4d88-9689-7f836f894472,6,288.3,49,0,0,0.1284545183272095
e82f0afe-30d1-45cb-a957-988ef7a83c7e,23,258.9,185,0,0,0.2079756495375866
c99be4be-a9b3-428e-80e7-55cc774ac70c,23,427.24,214,0,0,0.1170482250869814
cefef644-f3a7-4b87-bec5-d460afae9d12,4,150.9,31,0,0,0.3047330894795669
c2e3e645-4f11-4b78-aca5-4f3bbca7930c,4,867.18,179,0,0,0.1305673998435708
a8594da0-8148-477b-8b0a-11d934c5ed55,15,232.62,268,0,0,0.0902057417133688
64ecb714-6b7a-4e49-a9fd-3399dc50bd34,3,136.53,257,0,0,0.0944257566334795
ae584bc8-37ae-462a-83a8-0447be7406a3,17,635.84,61,0,0,0.0755960975346251
b8b3baef-c762-4d32-9e6a-54550da23e14,22,209.36,302,0,0,0.0565793598552806
d5781c8c-bcc2-4c63-b6e0-fa46910c06bb,19,391.34,88,0,0,0.3683635153481795
a6916804-cf0d-4aa7-891f-86cf76aab649,0,49.65,224,0,0,0.1876766117632818
1e272f1d-85eb-4f8e-ac76-f76d632b4d3f,1,13.27,52,0,0,0.3089219709020429
1299fb7f-84f3-44f3-9316-93298ac35865,3,294.52,107,0,0,0.0627816517144657
1dc9543a-c777-4bf4-b843-408c61945176,15,76.83,48,0,0,0.0244636354140926
c2d4e09c-7118-44d2-b07b-da804aa0de9f,8,320.67,10,0,0,0.0204072388455561
c4ff1911-0d75-45d3-a64a-359c35154f81,22,178.33,145,0,0,0.3316979185404899
3a19e662-6b56-4b61-9109-137dcc26f5d7,20,65.69,280,0,0,0.1572719349038733
3f948731-38fd-4eb7-910b-d0255426452d,13,113.6,65,0,0,0.3862274421235432
c93f82a7-cb15-437c-b49f-36cc7b775a93,2,36.16,33,0,0,0.1687630104581301
3a23e290-00ad-465c-8840-0d4b9e2d3c14,10,42.64,92,0,0,0.3270627462701503
06f4861a-d304-47c7-be47-e6fdaf2ab2e7,11,160.89,38,0,0,0.3888204408124113
cf56de8d-d501-496f-a2e8-92bc6c9dfdb6,3,196.66,357,0,0,0.1412556771383886
c7e62a46-0ec0-4b0a-85e0-484f25499476,19,398.43,208,0,0,0.2478759013158016
3fdea083-456b-469e-9cd8-c0db236f7595,6,16.94,98,0,0,0.3876646126185464
9f4c013a-1e0c-4f47-b904-009cafab0ada,0,272.74,3,0,1,0.7508543842217996
1d227824-fba6-47aa-b1eb-34647fb1159d,3,92.02,48,0,0,0.3650365123349482
2998fe35-ed95-4a5a-b3b1-d2c2200a7aa2,3,384.11,245,0,0,0.2842050738659807
e07734d9-92c4-4437-acce-5998e01f6d40,11,507.63,84,0,0,0.0698596540491747
af172cef-12ad-4d20-b34a-ed5f1a7377e0,11,117.28,341,1,0,0.347879608984275
4029379b-3d09-4961-9709-7761215b5238,12,202.59,224,0,0,0.2375935199548954
dd1c3be2-9b32-4576-b992-82a070266514,11,280.98,268,0,0,0.0835271334051576
0ee78d86-06f5-4438-abd2-327224dfe9e8,5,722.23,38,0,0,0.3889558865160969
80c49c37-b645-4ad8-bd17-1a46ab79702d,19,197.32,97,0,0,0.1054049008015684
e2b403e2-e16d-45fd-a5c2-c36a2485bbc6,13,201.64,70,0,0,0.0682245969051283
ebf20731-e754-41cd-8c72-3777a4641ac7,15,185.1,228,0,0,0.3299576925715595
1c303bc1-2247-47ca-8f09-872bb5999bf4,5,156.66,221,1,0,0.308681218564367
f764c5e5-f437-43aa-bb42-0f824f2b9fb4,3,134.35,25,0,0,0.0081711748105968
6e365f77-7c2f-4e3e-97a1-780cd9426613,2,28.7,21,0,0,0.2783582302286433
eba263d2-a771-4077-9711-8c2e0f6db731,5,184.37,198,0,0,0.1461061183330025
810c5df7-4d56-4c42-870c-5acbbae275c1,7,22.87,261,0,0,0.0255475717692076
eb0b2dd1-30d6-484d-a367-9ba26b37fb6c,18,159.56,69,0,0,0.2653001921340926
56c388e4-289b-424e-9865-6e99fccb81a8,8,110.71,365,0,0,0.0947131618353931
98ac2203-b04c-4bef-bc1b-450d1dc742f1,21,39.97,352,0,0,0.0631810277437159
7d1ca1ed-715f-4684-9dc1-e9924923c804,10,425.17,161,0,0,0.3368922413049016
44be2f88-c6c5-4efd-93ad-5a2b572cf3df,19,190.33,361,0,0,0.2690019395307023
7907486d-679e-47ee-b859-799fd3f3aa07,13,18.22,133,0,0,0.0604071352631029
32fd2b41-71f5-4467-9cef-809c538c544a,9,53.76,308,0,0,0.1140211296491089
5c1570eb-2a55-4dea-b4e0-a4beb859f1d2,4,1768.7,311,1,1,0.8537590027763338
faf7a802-934b-4cca-ad2f-576bb99f16c7,18,143.9,232,0,0,0.124646583275042
21114834-d094-46a2-be65-3fc6594a3847,7,120.98,33,0,0,0.0708420456258706
5422ec85-591a-4b90-8e8a-a0face4bcf6d,22,26.24,181,0,0,0.2755049334802016
5c0d21e5-6340-428f-bc51-25c84f140bb6,1,169.13,122,0,0,0.2101711325158012
cb92cdd2-4d80-436f-b633-91db8660a236,15,264.85,217,0,0,0.1484648889954055
0abe4767-f079-4f27-9023-2ee46b8c4fb0,17,71.61,192,0,0,0.0797098575932001
a29ba1f9-98a0-4126-8163-62228b92fff9,14,405.55,20,1,0,0.2154217054841997
af055ca9-ed3e-4f80-814c-9ad42caafeb0,23,218.76,247,0,0,0.3112650180812127
3f6bae42-e617-46fd-9943-c64c5990e346,22,81.16,172,0,0,0.0498115774033764
21ddff06-e550-46eb-a4ce-b888459a7373,0,39.13,186,0,0,0.1687525096980841
7a279ded-0e90-4109-84e0-374e7251f32e,19,153.34,278,0,0,0.1298706159492227
bda375db-6982-4bac-ba1a-f356c3336226,6,218.82,31,0,0,0.0082345970616558
16a6807f-36ee-4342-be32-0a42d802fdd5,18,330.88,317,0,0,0.3581426577702305
e607008b-5f06-4740-b7ac-6af2cac6ca77,2,394.5,123,0,0,0.1112827808715989
884a5de6-be8f-45cd-b15d-20fa25ac2da7,13,11.06,175,0,0,0.17941391650169
78196b22-5eab-493d-93df-560c68dec427,2,182.54,185,0,0,0.3880705149454563
60af68ca-5cc5-44af-bdcd-0a4bc1864617,6,74.29,240,0,0,0.3614682493884475
7283f87f-1172-4323-9ff6-ad8d1019ef62,14,54.5,23,1,0,0.3292242952221454
f74bd5a0-e618-41bf-9bd8-96eaad4a6871,12,254.83,25,0,0,0.1770356536442752
