Transaction ID,Transaction Amount,Payment Method,Product Category,Quantity,Customer Age,Device Used,Is Fraudulent,Account Age Days,Transaction Hour
09b07c7b-15bb-4f23-8423-3f2dbcddf0cd,91.52,credit card,toys & games,1,32,desktop,0,59,23
3c40f044-6a37-4934-b2dd-ba467698b013,111.75,debit card,electronics,4,32,mobile,0,71,3
3a6f4aa7-dfdc-4df9-b341-d4412fcadb6b,24.95,bank transfer,home & garden,3,55,tablet,0,261,3
07e762fd-7fe2-4660-9d54-bf14d4018d02,225.88,bank transfer,health & beauty,5,58,tablet,0,265,8
9b0e7dfb-faf3-4fc9-ae16-1543fb1c8359,121.9,debit card,health & beauty,3,33,mobile,0,152,2
dffefbf2-9fe7-4f73-9399-460665b08862,259.66,PayPal,electronics,2,20,tablet,0,346,20
b9d014e5-15ee-47bc-80ec-5fb0469964ee,21.58,PayPal,clothing,4,28,mobile,0,47,19
d15ae5e9-c1ae-4e8a-91c1-90f871d52156,111.32,debit card,toys & games,4,31,mobile,0,63,22
aabf1f55-5c9d-4f4f-a66f-d0c104fa996d,356.1,credit card,toys & games,5,25,mobile,1,255,6
e61ea97a-97a5-480c-8029-19ed53d39697,18.03,credit card,clothing,4,30,desktop,0,250,12
c252e571-8f45-4b65-b49b-ef4ba999c060,256.77,debit card,toys & games,2,43,desktop,0,310,13
f15592bd-e4b2-4c90-9277-faae247779e0,155.59,debit card,toys & games,3,28,tablet,0,131,0
11fb9440-9fb8-434f-8734-8575ac0429b7,176.25,debit card,toys & games,1,43,mobile,0,289,4
d60a06a4-723d-40fd-98e3-cc00ff79ef56,239.95,bank transfer,toys & games,1,25,desktop,0,327,3
27e42bb0-5c44-4787-8977-90f355f324ed,381.89,bank transfer,electronics,4,20,desktop,0,233,17
b03e282f-e036-49a3-92fe-ef414d131ece,292.19,PayPal,toys & games,3,29,desktop,0,55,22
08b4eaa1-b8f6-43a3-9b71-18753ac60e07,104.55,PayPal,home & garden,3,18,tablet,0,31,23
86dabe3d-f2a3-4c22-aa57-c1794e4f4d02,345.08,bank transfer,electronics,2,26,tablet,0,200,1
53c6c4ae-d1ec-432e-b1bc-9ffdf0c19705,65.94,bank transfer,health & beauty,1,19,mobile,0,288,19
a6c08640-a8d0-4f0d-be61-a4dbfd8288fe,25.47,credit card,toys & games,1,29,mobile,0,343,6
29fbf159-a0c6-4bae-bdf7-1a9989450e59,114.52,bank transfer,toys & games,1,43,tablet,0,215,19
b66ac9b3-55d3-4fcf-a039-9fb26c631805,540.0,credit card,home & garden,3,29,mobile,0,35,6
2f79e90c-5733-4f02-aaef-2775e894160d,345.99,credit card,home & garden,4,52,desktop,0,331,3
a271fa6e-f841-45ea-b3d9-76150d89ff6b,558.6,bank transfer,home & garden,3,33,desktop,0,137,14
1bae4db7-15f2-4474-9dc6-df4118dcc799,75.16,bank transfer,health & beauty,4,29,desktop,0,347,18
002795b5-a8eb-4d86-8273-c43b7565ea2e,420.8,PayPal,toys & games,4,21,mobile,1,4,3
7667f619-2e03-4027-b64f-22b87486f36d,47.93,bank transfer,health & beauty,4,56,desktop,0,363,21
2217cdad-46da-4cdc-af9e-86f0b990e2cf,266.27,credit card,clothing,5,38,tablet,0,313,1
54afc25a-7e13-4829-9551-92e6d77869f0,725.37,bank transfer,toys & games,3,28,tablet,0,67,19
bf6cddb9-fe37-43f7-a658-6747adbdad78,156.8,PayPal,clothing,2,50,tablet,1,17,0
647ab5ba-2fea-4ab5-9a76-088c3ad63e1d,764.56,debit card,health & beauty,2,37,tablet,0,95,11
16325f69-970a-41d8-b864-e1319d7b06b1,199.37,PayPal,health & beauty,2,20,mobile,1,8,3
766dfb41-f464-4cab-90cc-63e04f4325d8,203.43,credit card,electronics,5,42,desktop,0,267,17
85e6269a-a4a0-4acf-adc7-7d313c93a7aa,294.14,PayPal,clothing,4,23,mobile,0,327,9
2372a9ba-7763-446f-b7ae-fccd47fe2168,582.62,bank transfer,clothing,5,35,tablet,0,92,5
edb5ded0-a89c-431e-a1eb-796aa66d9801,570.58,debit card,toys & games,5,20,tablet,0,3,2
e85cff34-5635-48b4-9e0d-707a083cbe1c,132.24,bank transfer,clothing,4,28,desktop,0,7,5
83145f6d-283f-450c-a4f1-f3b8ed027c13,157.47,bank transfer,electronics,3,22,desktop,1,4,15
08dc5868-086e-4beb-a617-6631e4bf7a0a,42.71,debit card,toys & games,2,37,desktop,0,105,5
d607e1d5-180e-4e62-b472-0d34413934e2,83.44,credit card,home & garden,5,46,tablet,0,324,22
f917d7de-a58e-4a6c-a866-80e941644d45,216.34,bank transfer,health & beauty,2,16,desktop,0,60,23
30f5491f-9fe4-42f1-a92c-2258a928d826,226.43,bank transfer,health & beauty,1,38,tablet,0,121,4
495059f6-a83e-406c-a2cc-568ac3dac429,357.93,bank transfer,home & garden,3,24,mobile,0,227,18
f50d6fb2-e950-45fc-9322-81eb974fd265,709.76,bank transfer,home & garden,2,35,mobile,0,361,8
25af65aa-c7da-4ff0-aa76-b287a26a0292,94.13,PayPal,toys & games,2,39,desktop,0,251,19
d11e758b-76ce-434b-af79-caef96f5a770,88.51,bank transfer,electronics,5,15,desktop,0,280,13
19b03e59-f0ff-43ab-b838-560a82b88e00,39.55,PayPal,electronics,2,35,desktop,0,114,22
feca8c60-6f80-452a-9c63-daaef7a4763f,14.47,bank transfer,health & beauty,2,40,desktop,0,77,2
3347d02d-009a-4cf8-9081-f0dbaa00fd70,69.27,bank transfer,home & garden,3,39,tablet,0,295,5
2e1663ee-0487-443b-900e-1a568ea96735,169.42,bank transfer,health & beauty,1,18,desktop,0,214,0
f3443b02-fedf-4160-ad4d-ea9980cb1f39,64.72,bank transfer,clothing,3,34,mobile,0,126,13
ea75ab1d-8a3b-42ee-9780-8ebf1fb39a92,369.96,debit card,clothing,5,19,desktop,0,84,4
c38a70c5-d59c-453a-9a7b-9b9fad764209,187.9,credit card,clothing,5,57,mobile,0,279,20
4dd3c88b-5c87-4745-80c6-9ae4c699d7d3,195.92,bank transfer,toys & games,4,21,mobile,0,339,5
71e45573-68fc-4526-8af3-08ad8b842532,251.47,credit card,home & garden,5,18,mobile,0,48,16
f68122cc-eaf8-45e5-a228-630361586fb0,112.86,bank transfer,health & beauty,1,42,mobile,0,333,18
a9d9d42a-eaf4-4beb-9a38-3bcca09c1826,582.93,debit card,home & garden,2,29,tablet,0,240,21
8aab72cb-6bf0-4534-b042-ed4e3ebeccd2,228.81,credit card,electronics,2,31,tablet,0,347,4
4990bc44-2fa6-4bce-8db5-0298db275c2c,45.27,credit card,electronics,2,26,desktop,0,145,7
78290c70-bb77-4a92-99e8-00313512b299,206.11,debit card,electronics,4,27,mobile,0,62,14
2cded324-449d-4bdf-ad1b-037c473d9553,77.48,bank transfer,health & beauty,1,23,desktop,0,144,8
3cab710c-5567-4798-ace8-b8d4188c3ec8,66.16,debit card,clothing,5,36,tablet,0,231,23
de3c2e18-f934-4be7-ba12-492946024a20,59.16,debit card,home & garden,5,37,desktop,0,253,10
57b7d83a-a4d9-4e1d-a901-fff7337d82d0,56.08,PayPal,clothing,3,42,tablet,0,261,21
f521e58b-2514-45aa-8ec3-d078ca146abc,327.84,debit card,health & beauty,2,50,desktop,0,41,8
6ae00003-2d45-41e6-bf08-0d91fab41150,101.7,PayPal,electronics,1,51,tablet,0,245,8
4df4e871-3bef-489e-baa1-e049e7040a31,669.86,credit card,health & beauty,1,22,desktop,0,170,14
84283412-395e-45c9-b1c2-1d8c37b64cb9,13.8,PayPal,electronics,2,39,desktop,0,254,23
11ba09af-5aaf-410b-b72e-ba6620d6b579,47.38,credit card,health & beauty,5,31,tablet,0,307,2
b79d1e17-a55d-4981-8150-d9c41d0a260d,84.95,credit card,health & beauty,5,31,desktop,0,10,20
1611f295-330e-4dbe-b768-8ee9c9cf1302,309.17,bank transfer,electronics,4,28,mobile,0,261,2
4b8c0a8a-e5ac-4fd5-957e-d228c82fee5d,1877.45,PayPal,electronics,3,31,tablet,1,165,2
2a44eb7b-5469-462c-87a5-3beaf43f97bf,198.5,credit card,home & garden,1,31,tablet,0,43,20
b595625d-2bf4-40f0-85c6-56afe06569d0,290.34,debit card,clothing,4,25,mobile,0,358,19
6bbafd98-ab6d-4710-925f-b351cd716510,21.66,debit card,electronics,1,31,desktop,0,190,12
59a2b5ac-5d45-4551-9a55-2af8044d9b0d,54.02,PayPal,health & beauty,2,39,tablet,0,348,14
00961db7-97b1-4588-b9fd-b2cd46e902ea,292.34,bank transfer,clothing,4,45,tablet,0,141,17
49b82614-1f39-44ea-9db8-0a6a25d73d55,223.4,credit card,electronics,1,41,tablet,0,165,19
4f536831-b9ec-4c3a-b9f9-e0dc1e57ee55,106.28,PayPal,home & garden,1,51,mobile,0,136,5
03bac574-9536-4df9-af6c-54afc673721a,86.29,credit card,electronics,3,31,mobile,0,131,1
193d3173-a8f0-4cf1-8c75-cdb86bd2c2c7,1248.53,debit card,clothing,2,50,desktop,0,331,0
61e3816a-cab7-4bae-814e-bf3f8c22721c,114.35,bank transfer,health & beauty,1,23,mobile,0,251,3
fbb1a495-e25d-4bb0-97b1-398d127d9944,93.91,bank transfer,clothing,5,21,desktop,0,24,16
92494a7f-715a-407e-aabe-c4e190578434,74.76,credit card,toys & games,3,24,desktop,0,97,15
d7fe0408-f926-4c91-b0e0-bc43d51b26ab,922.89,credit card,home & garden,4,39,mobile,0,138,15
bb7c8d6f-ef18-4a81-934f-d97712e7f3a8,18.25,credit card,electronics,5,52,mobile,0,215,22
bd23a478-ec7f-4bbd-aecc-d3bb9be6624e,97.24,bank transfer,electronics,1,36,desktop,0,257,12
40dd368d-af7a-4a27-807c-d25dc2edda3d,38.59,bank transfer,electronics,4,42,tablet,0,295,2
d046e05c-0569-42f9-84de-ad52e34fd8f2,213.02,bank transfer,home & garden,5,36,tablet,0,350,20
959c620b-3ec8-42b2-99f3-366ceb76fbc3,226.23,debit card,electronics,2,28,tablet,0,250,21
366657d3-383c-4dea-833c-b98ec0db2a60,12.74,credit card,electronics,4,27,mobile,0,287,4
b6ce59e4-04ed-45c9-846a-4b000dee3a26,277.14,PayPal,health & beauty,2,44,tablet,0,300,12
aecd2aad-0ce2-4e49-9596-6c23acdf0fc4,87.07,debit card,home & garden,4,45,desktop,1,265,19
7d882442-249a-405e-affb-2137130a557f,512.14,debit card,electronics,1,23,mobile,0,238,1
f1b2cbdd-7b4e-40ae-9447-3aaff4ef1cfc,500.92,PayPal,toys & games,4,22,mobile,0,154,16
dc6026b8-dce2-426d-840c-7bcb813ee099,678.97,debit card,toys & games,4,37,tablet,1,5,1
a655d68f-2e2f-4ca0-8890-f60d380da23b,111.24,credit card,clothing,5,38,tablet,0,184,3
5d868a48-5339-477c-a4ea-f57702958c54,255.74,bank transfer,health & beauty,5,30,desktop,0,121,2
f9d071f4-fe3a-4d99-af80-8ac8eb408834,32.63,bank transfer,health & beauty,5,38,tablet,0,268,23
3ab100e7-912c-4f33-a103-29bb69b7fac9,85.07,PayPal,electronics,2,33,mobile,1,3,6
9546173a-f337-44a0-ae48-70f04be107be,229.75,debit card,home & garden,2,41,mobile,1,26,22
0767367e-1576-4bdf-a351-41d6165fffcf,120.52,bank transfer,electronics,5,45,desktop,0,266,8
f74e9472-69cf-480a-9e9f-70cd7300c5e5,53.4,bank transfer,clothing,3,41,tablet,1,2,15
c8f47cb6-965a-4ee1-a54e-3a7fcc06970f,170.92,credit card,health & beauty,3,35,mobile,1,136,4
a92f3758-4840-4370-96ca-45cbc4ac0600,98.64,credit card,toys & games,5,32,desktop,0,107,9
168baa91-c9ce-4df3-9753-c0db5c5325a7,30.38,bank transfer,clothing,3,24,desktop,0,99,13
17e67044-72e1-4062-aa9d-c9f7d729a4d0,339.25,PayPal,home & garden,4,40,desktop,0,182,14
2a10efea-831b-46d5-931d-4d7309244052,79.02,PayPal,electronics,5,49,desktop,1,166,0
9b774dc5-fb15-49d0-a05c-b9a0d02be60d,60.17,bank transfer,clothing,3,46,desktop,0,193,2
c78968ac-5b34-4ead-a487-48ac15392836,38.58,debit card,clothing,5,28,desktop,0,332,23
f5af2cca-c924-4794-9144-c679940493af,59.41,credit card,electronics,5,48,desktop,0,302,17
0d58e3f5-286a-4c6f-b5c9-a054c175d6b7,111.27,credit card,electronics,5,41,tablet,0,110,5
6648020d-45a3-4fac-a52b-38410510a92e,71.14,credit card,home & garden,5,39,desktop,0,173,1
a0b22d6c-813e-46ab-94c9-61536aad85d5,86.33,debit card,clothing,5,53,tablet,0,86,17
8d464425-b8e8-4407-bdb3-8f22a6604a59,82.88,PayPal,toys & games,2,43,mobile,0,134,0
6ed49688-39f3-4f9c-95f2-a0f4cb35848a,67.08,PayPal,home & garden,3,32,desktop,0,311,23
364d52cc-38cb-4066-be32-6f32cd8522f5,109.86,credit card,electronics,3,27,tablet,0,257,17
14cc5834-1460-48a1-8a6b-7840935155cd,113.73,credit card,toys & games,1,41,mobile,0,88,22
ceb3c1e9-beab-4ef1-9985-a01889d8403f,51.71,debit card,home & garden,3,21,tablet,0,285,1
d4779da9-c182-4c05-ac70-d72f2a91bd11,13.07,bank transfer,home & garden,3,32,mobile,0,181,22
b263c8b9-df35-4a87-926d-152a0605866d,436.83,bank transfer,home & garden,2,8,desktop,0,231,21
3b578ab9-9010-435f-8e68-9b8239a9c0ec,116.14,credit card,toys & games,5,49,mobile,0,114,1
eddeeace-3dac-4ccd-881f-894732df6297,104.95,bank transfer,toys & games,3,32,desktop,0,9,10
14d031e6-95c4-4688-b0a7-6259292832fb,47.85,PayPal,health & beauty,1,57,desktop,0,351,12
55487528-9cb4-4a99-aa0c-6df3df2e440c,230.15,credit card,health & beauty,5,44,tablet,0,171,13
f15c9473-345c-4e9a-8808-5f39eb73c054,601.31,debit card,toys & games,3,33,mobile,0,294,12
60af68ca-5cc5-44af-bdcd-0a4bc1864617,74.29,PayPal,clothing,5,41,tablet,0,240,6
afea8806-ec23-44b8-ba88-dd083d2cdb07,14.58,PayPal,health & beauty,4,33,desktop,0,124,13
cefc41e1-2d38-41d7-9861-73c2bc78408a,96.13,credit card,clothing,5,29,mobile,0,255,13
908397e1-edff-4007-bf1d-607d176bcbea,255.05,bank transfer,health & beauty,4,38,tablet,0,93,7
2ed7d4f2-7c27-44ad-95dd-7ed81e7486f5,98.06,bank transfer,clothing,1,26,tablet,0,133,22
3301b2be-b4aa-40d5-a630-ddfdee7227b9,20.04,bank transfer,home & garden,4,29,desktop,0,104,4
c57a0a5e-65ea-4a9e-92c5-98a68980c697,46.0,bank transfer,clothing,1,32,tablet,0,209,12
ce759bf5-26e7-4f38-9859-908eff53b476,13.61,PayPal,health & beauty,2,40,desktop,0,26,11
c8c674ee-ba22-435b-af94-6dce8d133870,414.21,debit card,electronics,4,30,mobile,0,229,14
17a706a5-df0f-47f8-b290-1df73a5e17bb,231.7,debit card,electronics,2,34,mobile,0,39,11
ffc81f60-437e-4f4d-a0a7-eacefeb678ce,441.19,PayPal,electronics,5,38,tablet,0,78,18
abcd06be-ee05-47b5-9301-2fbf754ee98e,99.68,credit card,health & beauty,3,48,tablet,0,196,18
877f50e1-7fa5-41fa-a8d6-8716dffc8b92,66.62,PayPal,toys & games,4,27,desktop,0,254,0
4bdb9b88-4435-49fc-86b4-638d94cb04d7,151.8,credit card,home & garden,1,21,mobile,0,179,10
0b6f0e65-cbae-404f-9bf1-7b3bb02f735a,34.27,PayPal,electronics,1,42,desktop,0,75,10
bf8a6e98-94bb-4335-b510-ed5a8cbf038f,52.8,debit card,toys & games,1,31,mobile,0,134,12
fea06bb3-d98a-48db-9e67-cc8434f9bbaf,213.26,credit card,electronics,3,25,mobile,0,276,14
7c808890-07b9-46bb-9ab0-842b75574b5f,12.75,bank transfer,toys & games,4,40,desktop,0,64,4
c06e1a79-3cf4-4890-bd75-4df9aa01b472,689.43,credit card,clothing,3,44,tablet,0,308,3
d29081ef-e079-4b95-a5df-8a1315be8cf9,221.57,PayPal,health & beauty,3,28,desktop,0,47,15
888191e9-827d-4277-b73b-f6a5b52bf7e0,146.02,debit card,home & garden,4,17,mobile,0,91,14
6a1258ae-addc-49ee-b3a7-c2f2b3bbec68,237.22,credit card,health & beauty,1,43,desktop,1,319,13
8a1e01e8-5fc0-4f4b-a88f-6808187bd3f7,271.41,credit card,health & beauty,2,42,mobile,0,300,18
dc52511b-bb81-44ed-bc04-10d21e4aed84,85.26,PayPal,clothing,1,41,mobile,0,140,22
10affe59-64af-453e-80fa-643640b76493,174.25,credit card,home & garden,4,30,mobile,1,27,19
9e385962-c45b-49a7-ac43-61c1d9920f55,14.65,bank transfer,toys & games,5,35,mobile,0,152,20
f05c5f64-5c2c-4a26-882d-758cb64b5f77,15.4,credit card,home & garden,2,44,tablet,0,263,5
6d52f8cc-1194-4362-b408-0dc2f9c1a79d,364.49,bank transfer,home & garden,3,46,desktop,0,62,10
2a3f9023-f811-43a4-aa46-3713f7a46bd5,67.66,bank transfer,electronics,4,29,tablet,0,72,13
c138b629-a1d2-4571-841a-450d3f65d8b6,90.31,debit card,home & garden,3,33,mobile,0,51,7
d00803e2-f5e3-4d7a-843a-2d9bdc1c02b0,49.91,credit card,health & beauty,4,45,desktop,0,200,21
276c8854-fd10-44f8-a439-438997445b58,190.95,bank transfer,clothing,2,26,tablet,0,245,0
c1c38bb5-cd1e-4b08-bdf6-403d6c776621,619.7,PayPal,home & garden,2,24,mobile,1,348,5
2ee73b69-a903-4264-a9bd-597c261e9291,187.89,credit card,toys & games,3,29,tablet,0,260,16
fa1b0803-62bd-4078-ae78-cf125779c298,60.55,credit card,clothing,1,44,mobile,1,338,5
dc8796d1-b0ad-46fc-b76e-63a1880041c7,89.56,PayPal,clothing,2,18,tablet,0,86,20
ef992eeb-5e27-4a5c-94c6-38545d7ed0e7,97.72,debit card,home & garden,2,47,desktop,0,318,20
a4a8f16a-c119-43d1-acf3-9d27d3498087,337.81,credit card,toys & games,5,39,tablet,0,163,23
41b2a6c4-4e97-4be6-85b3-2672ff3dca58,285.28,debit card,electronics,5,41,tablet,0,217,19
fd9a7f10-2c79-4b66-ba86-b6ad776a5f03,48.75,bank transfer,toys & games,2,15,tablet,0,108,14
bb8e9cd9-ef1f-41ae-b6bf-fdab7fd12b6f,144.11,credit card,clothing,5,28,tablet,0,63,3
f2b5c203-5a39-44b1-8752-4748e9b7e706,112.78,PayPal,home & garden,1,31,desktop,0,273,5
3ed44567-63f2-4c89-ba64-0e987424b102,260.77,PayPal,clothing,3,33,tablet,0,268,14
f0b9f31b-c6e1-4b5e-9b09-128754c670f2,394.05,credit card,home & garden,1,29,desktop,0,201,11
9b4e7293-67c6-4c4c-92d9-cd0520796b66,64.02,debit card,home & garden,5,41,desktop,0,73,8
3941782f-da84-46e6-979c-374468ed55c3,66.72,debit card,health & beauty,4,27,mobile,0,196,8
a63311fe-54ff-472c-aa68-58ee8a44ae69,151.36,PayPal,clothing,2,30,mobile,0,307,1
2ef81385-17e8-4443-8199-717e3bbb86db,443.23,credit card,health & beauty,3,44,tablet,0,356,16
57b5df95-3478-480a-b2b3-deea0c565e84,192.07,debit card,health & beauty,3,31,desktop,0,82,22
956ee31d-ff94-44e0-b773-d3cdd7dc0b9d,582.3,PayPal,clothing,3,43,tablet,0,147,9
c9a62fb3-6362-469a-8998-81edf37da2a9,56.66,debit card,toys & games,5,68,mobile,0,246,7
799f45c3-026a-4512-97b5-0711ca35cb63,376.12,credit card,clothing,4,36,desktop,0,90,7
81314af6-7df2-44b8-ab2a-3d698368bb28,65.33,bank transfer,clothing,4,37,mobile,0,237,16
6591754a-481c-4f4b-b56b-5f45db356ede,208.0,PayPal,health & beauty,5,39,tablet,0,58,10
4b574257-b9e4-4d47-b210-85640e9c197f,551.67,bank transfer,home & garden,2,18,tablet,0,162,3
05f6e23a-f994-4b81-a854-be0bf3974a1f,431.07,bank transfer,clothing,1,32,tablet,0,34,17
57f0fbbe-1555-4bdd-b046-4b4fb0103a45,101.95,credit card,home & garden,2,44,desktop,1,279,3
e07387f0-909c-4a0e-81ef-966f2f30f8be,162.8,debit card,health & beauty,4,38,mobile,0,52,17
2cec2d93-e9f6-448c-b323-59c8a0a46ca7,95.37,PayPal,toys & games,2,20,mobile,0,8,18
f5c0e8ad-09b6-4d87-9848-636479ff4101,782.99,PayPal,home & garden,2,41,mobile,1,231,18
6a3fc8a3-9e5f-4ef4-b74b-49da310cdd6e,120.96,bank transfer,electronics,2,21,tablet,0,171,6
01d10040-1bae-46a3-9dae-f64635e50a1f,577.27,debit card,health & beauty,1,21,tablet,0,71,21
75a080de-a24c-49b1-89df-6684de0ddcc6,31.98,bank transfer,health & beauty,1,34,mobile,0,74,9
fd4cc926-2063-4c60-acf9-ddc576d7bafe,72.54,debit card,home & garden,3,39,mobile,0,179,9
08d55182-879f-4526-8b99-dff2b62d9576,207.1,PayPal,electronics,4,32,desktop,0,344,13
d30c7c72-4abd-4c49-9058-d2d08359d29e,89.99,PayPal,toys & games,3,41,desktop,0,305,4
219d127e-5306-4cba-8799-f914770e8a96,392.59,PayPal,home & garden,1,27,mobile,0,278,20
ff26a348-fd80-4fa0-bdcf-c27a409a7b98,178.75,PayPal,toys & games,3,48,mobile,0,313,7
fa279e7d-cdcb-4589-a601-e2957fbddb23,19.15,debit card,clothing,3,37,mobile,0,338,6
95561898-7620-4032-b9cb-e472306b4f03,82.02,debit card,home & garden,3,35,desktop,0,219,6
c8e763a6-fb99-49bb-8bd9-c16cf6ddbe5b,300.62,bank transfer,electronics,1,27,desktop,1,27,16
a244247a-ee38-46b7-94b1-ba5cd04f1f14,190.88,credit card,home & garden,1,28,desktop,0,288,0
1fde53ad-0169-4b08-aa7d-a57ccb90cf1b,323.0,credit card,electronics,4,34,mobile,0,194,13
500fc0e7-6f79-4a89-a0a8-e9bdd9cbcc86,335.48,debit card,electronics,5,31,mobile,0,65,4
e566a5c0-b0c3-4b08-9ff9-cac3ea695606,1398.33,debit card,clothing,1,36,mobile,0,150,11
8aaaeea2-204b-40d1-9c38-09f2ce939d26,69.05,PayPal,clothing,5,56,mobile,0,45,10
0a28b2c7-22ba-414d-a81b-7ac4f129c979,185.56,PayPal,home & garden,2,31,desktop,0,91,3
0489cba4-24b4-4125-9b8e-38a3c6a5b93e,521.55,PayPal,health & beauty,5,52,desktop,0,76,7
9e00b34e-33a7-4cc6-b6b8-d66ffecae30d,221.54,PayPal,health & beauty,2,27,mobile,0,123,21
d91e523b-aa6a-4a13-a94c-bd5e5bbdeffd,840.58,PayPal,clothing,3,40,tablet,0,1,20
6a137ea8-cd08-4012-8d64-2c90bfbeedfc,208.52,credit card,electronics,5,24,tablet,0,14,0
a42a29df-f6b9-430a-84e1-4acf2b562baa,113.99,credit card,electronics,1,32,tablet,0,69,2
6cab8c81-a6c1-4750-909e-3cbf5e0bb3a7,195.43,PayPal,electronics,5,31,desktop,0,143,3
1c9ec98f-348f-443a-9a75-910b8ba877d1,77.69,PayPal,clothing,5,39,tablet,0,299,16
06f1b4cb-bda1-44e3-b9fb-d8f01e6dfbf7,117.14,credit card,home & garden,3,35,mobile,0,354,22
6f282052-de56-4989-935f-fb058bdc0ad8,352.3,credit card,electronics,4,31,desktop,0,166,3
053ad250-9379-4b1d-854a-c25f795006d1,63.34,PayPal,home & garden,3,39,mobile,1,343,14
8a48fd25-b228-4766-b89b-62912f7ac6f5,272.74,bank transfer,home & garden,3,21,mobile,0,53,19
f4fe8d63-9839-4dab-9cff-7e6b6ec81711,424.08,debit card,toys & games,3,24,mobile,0,15,19
906ad14b-d05d-4f9e-a327-b7212e82590e,145.01,credit card,electronics,1,43,desktop,0,49,5
dabb0b56-009f-4191-a860-4e12671b7daa,450.89,bank transfer,health & beauty,2,29,tablet,0,158,17
b53ef08c-a64d-4be5-b7a0-e01f6ee32ff2,156.06,credit card,clothing,3,33,tablet,0,186,15
4b51db54-d7be-4dbd-a80c-aed1c45d995c,641.37,PayPal,health & beauty,5,32,desktop,0,139,2
f548a619-155b-4acd-9864-d73c21c61921,560.42,debit card,home & garden,4,34,mobile,0,356,22
36256ce4-560d-492d-b035-9344dc819e6c,21.16,credit card,home & garden,1,22,tablet,0,51,16
c9b1f821-e372-47a1-802c-3594b3ea54b2,242.71,credit card,home & garden,2,23,mobile,0,302,16
73dd0a2a-793b-4c2b-8f7a-71ecfd26c048,159.34,credit card,electronics,2,35,mobile,0,81,3
5dae85f4-927c-4ebe-8470-a833469db068,122.53,debit card,toys & games,3,28,mobile,0,255,21
de4ca9f8-5a35-4a98-929b-f1650f768e3c,72.9,credit card,home & garden,2,32,desktop,0,204,21
c7eda31d-478c-4a2f-9fd3-b9709fca1529,139.1,PayPal,clothing,4,42,desktop,0,272,16
779fa78c-9ffe-4d53-8c4f-af30d4493624,205.6,credit card,electronics,3,21,tablet,0,279,19
51938db4-2002-49f8-ab16-6fa0eb291276,256.09,bank transfer,clothing,1,51,mobile,0,328,19
6db72e12-55cc-486c-a493-76571f87946b,457.17,credit card,electronics,1,41,desktop,1,28,19
8c2c0998-a0cd-4098-83b9-cf0180b6ca70,733.64,bank transfer,electronics,2,31,tablet,0,313,16
00acbb7a-39d3-4e1b-a490-aaa91eacc427,34.4,PayPal,toys & games,2,34,tablet,0,164,23
047ba3cd-740e-41e6-aed8-c951ab96d27c,169.42,bank transfer,home & garden,2,19,desktop,0,265,11
3f6794d8-c7b2-43e9-8008-1cf576fdb843,241.88,bank transfer,electronics,3,38,desktop,0,302,4
a03207d5-e405-4894-9ee1-9b0e85282637,112.17,credit card,electronics,4,40,tablet,0,245,5
358a0417-7ef8-4692-adcd-8c6f6eec3fec,20.5,PayPal,electronics,2,38,desktop,0,181,4
e52baa3b-84dd-464e-9604-65f365533e98,145.86,PayPal,electronics,3,37,mobile,0,338,3
36e340f8-351b-4ac7-b2f5-b461be79f7a2,733.34,PayPal,electronics,5,35,tablet,0,351,1
1384d494-fa1c-49f5-9af6-8581b30659ab,56.0,bank transfer,electronics,2,44,mobile,0,109,23
cf533ad3-5db9-46c0-9a66-ad5aa17f70ef,327.46,bank transfer,health & beauty,1,17,desktop,0,173,13
cff9a80f-11ff-46e0-bb86-f8217a994b2d,379.86,credit card,toys & games,4,43,mobile,0,163,8
5f0b7691-4227-4454-9f9e-32460a3c0ef1,219.78,debit card,electronics,4,26,mobile,0,257,0
8557abb6-dd73-484f-9879-dd71c28d6e26,197.21,debit card,electronics,1,44,desktop,0,6,13
7c8f0495-5337-4b38-9aa7-d7643f008b02,1701.75,bank transfer,clothing,4,43,desktop,1,363,1
1c786c69-38c6-4170-8ac5-cb94edeef7c6,251.71,bank transfer,toys & games,4,38,tablet,0,290,14
d3acbb85-277c-4d71-ad6d-29009774422c,1023.74,credit card,toys & games,4,45,mobile,0,135,22
c06fec8b-e1f2-4f81-afa0-71a7362cf2de,804.49,PayPal,home & garden,1,21,desktop,0,103,15
60e2e959-a15d-4650-8bd1-2f3b238c15cd,120.14,PayPal,electronics,3,19,mobile,0,310,23
65da2826-a45a-481b-9b9c-1dee59a30c7f,242.05,PayPal,home & garden,1,41,mobile,0,103,18
848aabd0-ce7a-4807-b9ae-f8858e88276b,366.2,debit card,health & beauty,5,30,desktop,0,249,0
5f80e1c9-2271-4894-8179-01f4992ee468,22.59,PayPal,home & garden,1,42,mobile,0,109,14
7014a881-cc6f-4061-9722-6a3a8aa4207d,91.08,debit card,toys & games,3,44,desktop,0,169,8
efdc37cc-01ab-48c7-8d72-37262b5d447d,79.7,debit card,electronics,1,32,desktop,0,53,18
30758bd1-cda0-40a2-a993-5227e592733d,227.58,bank transfer,toys & games,5,25,mobile,0,270,6
372c3a90-b6ce-441c-b9e7-d7ab61e70cd1,186.22,bank transfer,health & beauty,2,26,desktop,0,247,9
